assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,id,in_dreamteam,influence,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,0,0,0,0,0,111317,0,0,-2,2,0.0,0,3,0.0,0.0,0,David,0.0,0,0,0.0,76,False,0.0,0,Ankle injury - Expected back 22 Feb,2019-07-31T21:00:14.727782Z,63,0,0,0,111317.jpg,0.0,0,0,Brooks,0.1,False,None,i,3,91,0.0,0,741,18,18600,36,0.0,0.0,Brooks,0
0,0,16,0,0,0,56872,0,0,-1,1,33.1,0,3,0.0,0.0,0,Junior,0.5,2,0,6.8,77,False,16.0,106,Calf injury - Expected back 09 Feb,2020-01-12T20:00:12.983134Z,59,0,0,0,56872.jpg,1.5,0,0,Stanislas,0.0,False,None,i,3,91,19.0,3,792,5,920,39,0.1,0.5,Stanislas,0
0,0,10,0,100,0,103912,0,0,-4,4,5.4,0,3,0.0,0.5,0,Jordon,0.0,1,0,1.2,78,False,6.8,48,Hamstring injury - Unknown return date,2020-01-21T01:00:16.756052Z,46,0,0,0,103912.jpg,1.0,0,0,Ibe,0.1,False,None,i,3,91,0.0,2,6533,100,22744,181,0.0,0.4,Ibe,0
1,0,122,100,100,2,155408,0,0,0,0,103.5,0,3,1.0,1.5,1,Lewis,1.0,16,0,27.0,79,False,123.8,829,,2019-06-25T11:30:07.007116Z,50,0,0,0,155408.jpg,1.6,0,0,Cook,0.0,False,None,a,3,91,44.0,27,5700,111,4556,180,0.2,5.4,Lewis Cook,3
0,0,9,100,100,0,15237,0,0,-3,3,2.2,0,3,0.0,0.5,0,Andrew,0.0,1,0,0.9,80,False,6.4,57,,2019-12-20T11:00:16.393267Z,47,0,0,0,15237.jpg,1.0,0,0,Surman,0.0,False,None,a,3,91,0.0,3,1234,26,4041,24,0.0,0.6,Surman,0
0,1,86,100,100,1,40387,0,0,-1,1,53.8,0,3,2.8,3.3,2,Dan,2.8,10,2,36.1,81,False,167.0,605,,2019-07-30T10:30:13.907385Z,49,0,0,0,40387.jpg,2.7,0,0,Gosling,0.1,False,None,a,3,91,141.0,27,12501,210,6994,919,0.6,5.5,Gosling,1
1,2,235,100,100,3,152551,0,0,-2,2,124.0,0,3,1.3,1.8,2,Jefferson,1.3,27,0,43.4,82,False,257.0,1633,,2019-12-28T15:30:23.983203Z,48,0,0,0,152551.jpg,1.9,0,0,Lerma,0.1,False,None,a,3,91,52.0,37,11047,97,19173,209,0.3,7.7,Lerma,8
1,3,129,0,0,1,154131,0,0,-2,2,43.9,0,2,0.0,0.0,0,Jack,1.8,12,0,25.4,446,False,164.4,796,Hamstring injury - Expected back 09 Feb,2019-12-28T15:00:27.078393Z,43,0,0,0,154131.jpg,2.6,0,0,Stacey,0.1,False,None,i,3,91,45.0,23,7160,13,12309,343,0.4,5.3,Stacey,2
1,2,224,100,100,5,168991,0,0,0,0,113.6,0,3,1.7,2.2,2,Philip,1.7,25,0,64.6,476,False,356.2,1622,,2019-11-23T20:00:18.721417Z,50,0,0,0,168991.jpg,1.9,0,0,Billing,0.1,False,None,a,3,91,175.0,40,16655,213,20117,268,0.3,8.0,Billing,7
1,0,55,0,0,2,220307,0,0,-2,2,39.8,0,3,0.0,0.0,0,Arnaut,0.0,6,0,20.5,492,False,45.4,405,Foot injury - Unknown return date,2019-12-15T13:00:23.507388Z,58,0,0,0,220307.jpg,2.0,0,0,Danjuma Groeneveld,0.0,False,None,i,3,91,120.0,18,1030,8,4778,16,0.0,3.1,Danjuma,0
1,10,406,100,75,4,225321,0,0,2,-2,10.0,3,1,1.7,1.7,3,Aaron,1.7,33,0,56.6,494,False,554.8,1980,,2020-01-12T14:00:23.328650Z,47,0,0,0,225321.jpg,3.6,0,72,Ramsdale,4.4,False,None,a,3,91,0.0,80,633411,4361,350873,21518,0.4,17.0,Ramsdale,0
0,5,210,100,100,2,153682,-1,1,-2,2,164.2,2,3,1.2,1.7,1,Harry,1.2,23,6,86.3,505,False,297.6,1110,,2019-12-15T13:00:23.553245Z,58,0,0,0,153682.jpg,3.5,0,0,Wilson,1.9,False,None,a,3,91,401.0,66,572889,2534,541517,10847,0.2,11.2,Harry Wilson,1
0,0,0,None,None,0,461017,0,0,0,0,0.0,0,3,0.0,0.5,0,Christian,0.0,0,0,0.0,564,False,0.0,0,,None,45,0,0,0,461017.jpg,0.0,0,0,Saydee,0.0,False,None,a,3,91,0.0,0,462,34,319,32,0.0,0.0,Saydee,0
0,0,0,None,None,0,444183,0,0,0,0,0.0,0,3,0.0,0.5,0,Gavin,0.0,0,0,0.0,565,False,0.0,0,,None,45,0,0,0,444183.jpg,0.0,0,0,Kilkenny,0.0,False,None,a,3,91,0.0,0,311,11,226,8,0.0,0.0,Kilkenny,0
0,0,0,None,None,0,207300,0,0,0,0,0.0,0,3,0.0,0.5,0,Mihai-Alexandru,0.0,0,0,0.0,574,False,0.0,0,,None,45,0,0,0,207300.jpg,0.0,0,0,Dobre,0.0,False,None,a,3,91,0.0,0,290,38,159,22,0.0,0.0,Dobre,0
0,0,158,100,100,2,61933,0,0,-2,2,14.4,0,2,1.3,1.8,0,Shane,1.3,13,1,27.3,37,False,203.2,891,,2019-09-25T22:00:12.331496Z,48,0,0,0,61933.jpg,2.4,0,0,Duffy,1.0,False,None,a,4,36,56.0,31,49346,347,167798,1554,0.3,6.5,Duffy,1
1,3,251,100,100,5,86153,0,0,-1,1,235.5,1,2,2.0,2.5,1,Martín,2.0,21,0,67.2,38,False,267.4,1465,,2019-09-14T16:30:10.724610Z,44,0,0,0,86153.jpg,2.6,0,0,Montoya,0.7,False,None,a,4,36,167.0,53,93103,1471,92267,3752,0.5,12.0,Montoya,3
0,3,89,100,100,1,209362,0,0,-2,2,54.9,0,2,2.3,2.8,3,Bernardo,2.3,7,0,18.0,39,False,93.4,391,,2019-09-14T16:30:10.738160Z,43,0,0,0,209362.jpg,2.4,0,0,Fernandes da Silva Junior,0.1,False,None,a,4,36,31.0,17,5901,803,9781,302,0.5,4.0,Bernardo,0
0,0,0,100,100,0,52484,0,0,-1,1,0.0,0,2,0.0,0.5,0,Leon,0.0,0,0,0.0,40,False,0.0,0,,2019-09-12T13:00:14.154646Z,44,0,0,0,52484.jpg,0.0,0,0,Balogun,0.1,False,None,a,4,36,0.0,0,1222,26,4690,46,0.0,0.0,Balogun,0
0,0,15,None,None,0,42748,0,0,-2,2,27.9,0,2,0.0,0.5,0,Gaëtan,0.0,3,0,5.0,41,False,16.0,57,,None,43,0,0,0,42748.jpg,0.8,0,0,Bong,0.1,False,None,a,4,36,6.0,3,2254,23,7417,76,0.0,0.7,Bong,0
3,11,410,100,100,5,83299,0,0,3,-3,110.0,3,2,2.8,3.3,1,Lewis,2.8,27,2,84.0,42,False,494.8,1890,,2019-12-26T12:30:21.551588Z,48,0,0,0,83299.jpg,3.7,0,0,Dunk,14.8,False,None,a,4,36,236.0,77,1309741,38982,816022,42508,0.6,16.0,Dunk,8
0,0,0,0,0,0,178173,0,0,-1,1,0.0,0,2,0.0,0.0,0,Matthew,0.0,0,0,0.0,43,False,0.0,0,Joined Derby County on loan until the end of the season on 2/8. - Expected back 01 Jul,2019-08-02T11:00:13.040927Z,44,0,0,0,178173.jpg,0.0,0,0,Clarke,0.0,False,None,n,4,36,0.0,0,389,2,1259,5,0.0,0.0,Clarke,0
0,0,19,100,100,2,20529,0,0,-6,6,35.4,0,4,0.7,1.2,1,Glenn,0.7,4,0,13.8,44,False,15.0,423,,2020-01-05T01:00:11.784092Z,54,0,0,0,20529.jpg,1.2,0,0,Murray,0.7,False,None,a,4,36,91.0,18,45224,425,218464,495,0.1,3.3,Murray,0
0,0,5,0,0,1,106757,0,0,-3,3,1.3,0,4,0.0,0.0,0,Jürgen,0.0,1,0,3.3,45,False,3.2,85,Joined TSG Hoffenheim on loan until the end of the season on 29/8. - Expected back 01 Jul,2019-08-29T13:00:09.129312Z,52,0,0,0,106757.jpg,1.5,0,0,Locadia,0.1,False,None,n,4,36,30.0,3,6610,6,23536,31,0.0,0.6,Locadia,0
0,1,20,0,0,0,93284,-1,1,-3,3,11.3,0,4,0.0,0.0,0,Florin,0.0,2,1,7.6,46,False,45.0,71,Joined Galatasaray on loan until the end of the season on 2/9. - Expected back 01 Jul,2019-08-24T16:30:09.164349Z,47,0,0,0,93284.jpg,1.7,1,0,Andone,0.4,False,None,n,4,36,21.0,5,159648,32,195778,164,0.0,1.1,Andone,0
0,11,480,None,None,5,131897,0,0,4,-4,0.0,0,1,3.0,3.5,2,Mathew,3.0,31,0,69.0,47,False,690.0,2070,,None,49,0,0,0,131897.jpg,3.7,0,82,Ryan,17.9,False,None,a,4,36,0.0,86,1106418,11749,693878,38844,0.6,17.6,Ryan,0
0,0,0,None,None,0,50093,0,0,-1,1,0.0,0,1,0.0,0.5,0,David,0.0,0,0,0.0,48,False,0.0,0,,None,39,0,0,0,50093.jpg,0.0,0,0,Button,20.4,False,None,a,4,36,0.0,0,490391,35381,714000,14277,0.0,0.0,Button,0
5,5,257,None,None,3,60307,-1,1,-2,2,716.0,0,3,1.2,1.7,1,Pascal,1.2,19,1,127.5,49,False,284.2,1276,,None,63,0,0,0,60307.jpg,3.0,0,0,Groß,0.5,False,None,a,4,36,274.0,59,101603,600,124438,1876,0.2,9.2,Groß,2
0,2,59,100,100,1,165210,0,0,-2,2,41.6,0,3,3.0,3.5,0,Alireza,3.0,1,2,19.1,50,False,76.8,188,,2019-09-19T14:00:12.919069Z,58,0,0,0,165210.jpg,4.8,0,0,Jahanbakhsh,0.2,False,None,a,4,36,72.0,19,11214,325,9472,2004,0.5,3.3,Jahanbakhsh,0
0,0,0,0,0,0,167473,0,0,-1,1,0.0,0,3,0.0,0.0,0,José Heriberto,0.0,0,0,0.0,51,False,0.0,0,Knee injury - Unknown return date,2019-06-25T11:30:06.929510Z,54,0,0,0,167473.jpg,0.0,0,0,Izquierdo Mena,0.0,False,None,i,4,36,0.0,0,152,5,240,0,0.0,0.0,Izquierdo,0
0,0,0,0,0,0,83543,0,0,-1,1,0.0,0,3,0.0,0.0,0,Anthony,0.0,0,0,0.0,52,False,0.0,0,Joined Fulham on loan until the end of the season on 21/7. - Expected back 01 Jul,2019-07-21T20:00:14.555249Z,54,0,0,0,83543.jpg,0.0,0,0,Knockaert,0.0,False,None,n,4,36,0.0,0,245,8,888,3,0.0,0.0,Knockaert,0
0,0,65,100,100,1,227127,0,0,0,0,61.3,0,3,0.8,1.3,0,Yves,0.8,5,0,18.9,53,False,65.4,402,,2019-06-25T11:30:06.944296Z,50,0,0,0,227127.jpg,1.3,0,0,Bissouma,0.0,False,None,a,4,36,64.0,13,1084,26,1097,53,0.2,2.6,Bissouma,1
1,0,271,100,100,4,66242,0,0,-2,2,247.2,0,3,1.8,2.3,2,Davy,1.8,27,1,77.2,54,False,315.6,1800,,2019-09-29T10:30:09.519275Z,48,1,0,0,66242.jpg,2.4,0,0,Pröpper,0.3,False,None,a,4,36,210.0,47,86048,466,89517,600,0.4,9.8,Pröpper,3
1,3,88,100,100,2,109345,0,0,-4,4,141.6,0,3,0.0,0.5,0,Solomon,0.0,10,0,37.7,55,False,114.4,598,,2019-11-28T14:00:24.105131Z,46,0,0,0,109345.jpg,2.6,0,0,March,0.2,False,None,a,4,36,120.0,21,33395,138,56788,184,0.0,4.6,March,1
0,0,0,50,50,0,38490,0,0,-2,2,0.0,0,3,0.0,0.2,0,Beram,0.0,0,0,0.0,56,False,0.0,0,Groin Injury - 50% chance of playing,2019-08-08T22:00:09.076501Z,43,0,0,0,38490.jpg,0.0,0,0,Kayal,0.2,False,None,d,4,36,0.0,0,33802,110,28506,690,0.0,0.0,Kayal,0
1,1,295,100,100,4,40845,0,0,-1,1,211.0,0,3,1.5,2.0,2,Dale,1.5,27,0,61.1,57,False,315.0,1759,,2019-12-08T19:00:17.937527Z,44,0,0,0,40845.jpg,2.1,0,0,Stephens,2.0,False,None,a,4,36,85.0,44,182014,1594,249041,4034,0.3,10.0,Stephens,5
5,6,238,100,100,1,116216,0,0,-2,2,393.3,2,3,3.8,4.3,10,Leandro,3.8,18,3,99.1,421,False,283.2,1042,,2019-11-16T11:00:16.932007Z,58,0,0,0,116216.jpg,3.8,0,0,Trossard,0.6,False,None,a,4,36,317.0,64,100481,13665,110736,2173,0.7,11.0,Trossard,0
0,0,313,0,0,5,78916,0,0,0,0,234.8,0,2,0.0,0.0,0,Dan,1.5,29,0,72.5,475,False,392.4,1821,Shoulder injury - Expected back 22 Feb,2020-01-01T14:30:13.406599Z,45,0,0,0,78916.jpg,2.2,0,0,Burn,0.2,False,None,i,4,36,98.0,47,33674,12,32040,980,0.3,10.4,Burn,3
0,5,303,100,100,2,110735,0,0,-1,1,112.6,1,2,2.8,3.3,1,Adam,2.8,25,3,72.8,493,False,420.8,1565,,2019-11-02T18:00:16.279714Z,44,1,0,0,110735.jpg,2.9,0,0,Webster,0.8,False,None,a,4,36,192.0,52,89239,3229,45238,4461,0.6,11.8,Webster,3
2,12,238,None,None,5,115382,0,0,-1,1,209.8,1,4,2.5,3.0,4,Neal,2.5,23,7,148.1,502,False,334.6,1716,,None,59,0,0,0,115382.jpg,3.7,0,0,Maupay,2.6,False,None,a,4,36,939.0,85,443701,23741,297979,14440,0.4,14.4,Maupay,3
1,6,185,100,100,3,74471,0,0,-2,2,306.8,1,3,3.2,3.7,2,Aaron,3.2,17,1,69.7,516,False,235.4,1132,,2020-01-09T14:00:18.516961Z,48,0,0,0,74471.jpg,2.7,1,0,Mooy,0.6,False,None,a,4,36,156.0,43,68609,3015,48290,3851,0.7,9.0,Mooy,0
2,3,86,100,100,3,233425,0,0,-1,1,62.9,1,4,1.0,1.5,2,Aaron,1.0,12,2,49.2,534,False,91.0,782,,2019-12-08T18:30:20.976333Z,44,0,0,0,233425.jpg,2.6,0,0,Connolly,1.3,False,None,a,4,36,347.0,39,378875,2825,306588,5150,0.2,8.9,Connolly,0
0,0,0,0,0,0,213056,0,0,0,0,0.0,0,2,0.0,0.0,0,Tudor,0.0,0,0,0.0,536,False,0.0,0,Joined ADO Den Haag on loan until the end of the season on 17/1. - Expected back 01 Jul,2020-01-17T11:00:15.294241Z,40,0,0,0,213056.jpg,0.0,0,0,Baluta,0.2,False,None,n,4,36,0.0,0,25315,40,17521,959,0.0,0.0,Baluta,0
0,0,159,100,100,3,235382,0,0,0,0,187.0,0,3,1.3,1.8,2,Steven,1.3,15,0,55.0,537,False,173.2,1054,,2019-10-06T11:00:17.795404Z,45,0,0,0,235382.jpg,1.8,0,0,Alzate,0.1,False,None,a,4,36,189.0,29,16378,686,9291,546,0.3,6.4,Alzate,1
0,0,17,None,None,0,74375,0,0,0,0,2.7,0,2,0.2,0.7,0,Ezequiel,0.2,4,0,1.9,546,False,10.2,123,,None,40,0,0,0,74375.jpg,1.0,0,0,Schelotto,0.5,False,None,a,4,36,8.0,4,59156,717,31375,1695,0.0,1.0,Schelotto,0
1,0,359,None,None,7,51927,0,0,0,0,62.7,0,2,1.8,1.8,4,Ben,2.3,38,0,78.0,83,False,452.8,2070,,None,50,0,0,0,51927.jpg,2.5,0,0,Mee,0.8,False,None,a,5,90,263.0,58,61532,785,71189,1674,0.5,11.6,Mee,4
2,9,391,100,100,7,17761,0,0,1,-1,77.6,2,2,1.5,1.5,2,James,2.0,38,1,86.7,84,False,517.4,2070,,2019-08-03T18:30:13.047591Z,51,0,0,0,17761.jpg,3.3,0,0,Tarkowski,3.3,False,None,a,5,90,272.0,75,410115,2200,307014,18127,0.4,14.7,Tarkowski,5
1,0,191,None,None,3,68983,0,0,-3,3,172.7,0,2,-0.3,-0.3,0,Matthew,0.2,26,0,42.9,85,False,239.8,1170,,None,42,0,0,0,68983.jpg,2.2,0,0,Lowton,0.4,False,None,a,5,90,15.0,29,101804,327,101294,1090,0.0,6.9,Lowton,2
0,0,154,100,100,4,17997,0,0,-2,2,61.7,0,2,1.3,1.3,2,Phil,1.8,12,0,25.8,86,False,149.8,900,,2020-01-09T14:30:12.956704Z,43,0,0,0,17997.jpg,2.9,0,0,Bardsley,0.2,False,None,a,5,90,47.0,29,17000,176,17275,652,0.4,6.7,Bardsley,2
0,1,144,100,100,3,103914,0,0,-3,3,137.6,0,2,1.7,1.7,2,Charlie,2.2,9,0,30.0,87,False,154.4,835,,2019-11-30T18:30:12.146951Z,42,0,0,0,103914.jpg,2.5,0,0,Taylor,0.8,False,None,a,5,90,7.0,28,72735,843,115473,2303,0.5,6.7,Taylor,1
0,0,2,100,100,0,41674,0,0,-2,2,0.1,0,2,-0.3,-0.3,0,Kevin,0.2,0,0,0.0,88,False,0.0,2,,2019-12-05T14:00:19.724270Z,43,0,0,0,41674.jpg,1.0,0,0,Long,0.1,False,None,a,5,90,0.0,1,3668,66,8721,78,0.0,0.2,Long,0
0,0,0,100,100,0,83312,0,0,-1,1,0.0,0,2,-0.5,-0.5,0,Ben,0.0,0,0,0.0,89,False,0.0,0,,2019-12-16T02:30:15.853546Z,39,0,0,0,83312.jpg,0.0,0,0,Gibson,2.7,False,None,a,5,90,0.0,0,132554,10206,171508,3651,0.0,0.0,Gibson,0
0,6,161,0,0,8,44699,0,0,-3,3,85.1,1,4,0.0,0.0,0,Ashley,0.8,21,6,75.9,90,False,226.2,1350,Hernia - Unknown return date,2020-01-05T01:00:11.884714Z,62,0,0,0,44699.jpg,3.2,0,0,Barnes,2.4,False,None,i,5,90,474.0,61,1127759,23,1163293,4207,0.1,9.8,Barnes,4
0,10,226,100,100,8,60689,0,0,-3,3,165.0,2,4,3.2,3.2,7,Chris,3.7,26,9,124.5,91,False,345.6,1738,,2020-01-16T10:00:13.885736Z,62,1,0,0,60689.jpg,4.0,0,0,Wood,0.9,False,None,a,5,90,746.0,84,204341,4410,258747,2700,0.6,13.5,Wood,1
1,0,20,100,100,0,81183,0,0,-2,2,14.8,0,4,-0.3,-0.3,0,Matej,0.2,1,0,4.8,92,False,18.2,100,,2019-11-21T14:00:21.258493Z,53,0,0,0,81183.jpg,1.5,0,0,Vydra,0.1,False,None,a,5,90,15.0,9,4223,52,7050,71,0.0,1.7,Vydra,0
0,10,455,100,100,7,98747,0,0,1,-1,30.3,1,1,4.0,4.0,12,Nick,4.5,38,0,56.6,93,False,534.8,2070,,2019-07-31T00:00:11.182051Z,46,0,0,1,98747.jpg,3.9,0,70,Pope,12.5,False,None,a,5,90,2.0,89,1127620,26694,719095,22981,1.0,19.3,Pope,0
0,0,0,None,None,0,15749,0,0,-3,3,0.0,0,1,-0.5,-0.5,0,Joe,0.0,0,0,0.0,95,False,0.0,0,,None,42,0,0,0,15749.jpg,0.0,0,0,Hart,1.1,False,None,a,5,90,0.0,0,22049,303,91868,747,0.0,0.0,Hart,0
0,1,66,75,25,3,60586,0,0,-1,1,156.8,0,3,0.0,0.0,0,Johann Berg,0.5,4,1,33.1,96,False,83.2,398,Hamstring injury - 75% chance of playing,2020-01-05T01:00:11.915368Z,59,0,0,0,60586.jpg,2.9,0,0,Gudmundsson,0.4,False,None,d,5,90,92.0,20,79647,5,115532,130,0.1,3.4,Gudmundsson,0
5,1,299,100,100,8,433154,0,0,0,0,520.5,0,3,1.2,1.2,2,Dwight,1.7,36,1,110.7,97,False,344.6,1989,,2019-09-26T14:30:17.961067Z,60,0,0,0,433154.jpg,3.0,0,0,McNeil,0.5,False,None,a,5,90,243.0,70,127547,403,129146,1913,0.3,11.7,McNeil,4
2,0,99,100,75,1,90517,0,0,0,0,87.2,0,3,0.5,0.4,0,Robbie,1.0,10,1,27.7,98,False,103.4,394,,2020-01-12T11:00:21.132803Z,55,0,0,0,90517.jpg,2.2,0,0,Brady,0.0,False,None,a,5,90,86.0,28,3572,33,4015,95,0.2,5.1,Brady,1
0,0,0,0,0,0,39847,0,0,0,0,0.0,0,3,0.0,0.0,0,Steven,0.0,0,0,0.0,99,False,0.0,0,Contract terminated by mutual consent on 31/8,2019-06-25T11:30:07.038056Z,55,0,0,0,39847.jpg,0.0,0,0,Defour,0.0,False,None,u,5,90,0.0,0,252,5,382,6,0.0,0.0,Defour,0
1,4,153,100,100,6,83314,0,0,-1,1,122.6,0,3,0.7,0.7,2,Jeff,1.2,28,2,50.6,100,False,179.6,1392,,2019-12-21T17:00:13.956122Z,54,0,0,0,83314.jpg,2.8,0,0,Hendrick,0.1,False,None,a,5,90,205.0,51,12852,100,14535,199,0.2,9.4,Hendrick,5
6,7,316,100,100,7,60551,0,0,-1,1,453.9,1,3,3.7,3.7,9,Ashley,4.2,27,1,90.3,101,False,346.8,1800,,2019-12-19T15:00:19.383162Z,54,0,0,0,60551.jpg,3.5,0,0,Westwood,0.4,False,None,a,5,90,102.0,70,37786,3277,66611,1039,0.8,13.0,Westwood,7
0,0,217,100,100,6,40145,0,0,-1,1,155.4,0,3,1.7,1.7,2,Jack,2.2,34,0,60.2,102,False,204.8,1825,,2019-09-29T10:30:09.629136Z,49,0,0,0,40145.jpg,2.2,0,0,Cork,0.2,False,None,a,5,90,241.0,47,11878,89,21744,197,0.4,9.6,Cork,0
0,0,49,100,100,0,17349,0,0,-4,4,37.5,0,3,0.0,0.0,1,Aaron,0.5,15,0,9.5,430,False,44.0,476,,2019-12-23T18:00:10.964344Z,46,0,0,0,17349.jpg,1.0,0,0,Lennon,0.1,False,None,a,5,90,12.0,14,4569,149,10230,95,0.1,3.0,Lennon,3
3,7,226,100,100,3,39487,0,0,-2,2,152.7,1,2,-0.5,-0.5,0,Erik,0.0,29,0,41.1,447,False,238.6,1233,,2019-12-02T16:00:24.543370Z,43,0,0,0,39487.jpg,2.8,0,0,Pieters,4.6,False,None,a,5,90,23.0,42,1003494,358,864882,11238,0.0,9.8,Pieters,1
0,3,117,100,100,0,44683,0,0,-3,3,44.9,0,4,1.8,1.8,2,Jay,2.3,24,3,43.6,451,False,161.4,859,,2020-01-09T14:30:13.786870Z,57,0,0,0,44683.jpg,1.9,0,0,Rodriguez,0.2,False,None,a,5,90,240.0,42,16424,312,35775,186,0.4,7.4,Rodriguez,1
0,0,0,None,None,0,220037,0,0,-1,1,0.0,0,1,-0.5,-0.5,0,Bailey,0.0,0,0,0.0,495,False,0.0,0,,None,44,0,0,0,220037.jpg,0.0,0,0,Peacock-Farrell,0.1,False,None,a,5,90,0.0,0,1379,43,3375,54,0.0,0.0,Peacock-Farrell,0
0,0,0,None,None,0,195064,0,0,0,0,0.0,0,3,-0.5,-0.5,0,Mace,0.0,0,0,0.0,571,False,0.0,0,,None,45,0,0,0,195064.jpg,0.0,0,0,Goodridge,0.0,False,None,a,5,90,0.0,0,258,28,192,22,0.0,0.0,Goodridge,0
0,0,0,0,0,0,195471,0,0,0,0,0.0,0,2,0.0,0.0,0,Anthony,0.0,0,0,0.0,572,False,0.0,0,Joined Grimsby Town on loan until the end of the season on 7/1. - Expected back 01 Jul,2020-01-08T02:00:17.684892Z,40,0,0,0,195471.jpg,0.0,0,0,Driscoll-Glennon,0.0,False,None,n,5,90,0.0,0,1401,20,1174,98,0.0,0.0,Driscoll-Glennon,0
0,0,0,None,None,0,432793,0,0,0,0,0.0,0,2,-0.5,-0.5,0,Abd-Al-Ali Morakinyo Olaposi,0.0,0,0,0.0,596,False,0.0,0,,None,40,0,0,0,432793.jpg,0.0,0,0,Koiki,0.0,False,None,a,5,90,0.0,0,228,110,60,43,0.0,0.0,Koiki,0
3,5,181,100,75,4,82263,0,0,-5,5,149.0,2,2,1.4,1.7,0,Marcos,1.8,4,1,44.1,103,False,178.2,588,,2019-12-28T01:00:24.217758Z,60,0,0,0,82263.jpg,5.9,0,0,Alonso,2.1,False,None,a,6,8,115.0,47,259902,430,467044,1682,0.3,7.8,Alonso,3
0,0,127,100,100,2,102380,0,0,0,0,14.3,0,2,2.8,3.3,2,Antonio,2.8,6,0,23.4,104,False,130.0,675,,2019-09-14T17:00:16.188229Z,60,0,0,0,102380.jpg,2.5,0,0,Rüdiger,0.3,False,None,a,6,8,90.0,20,21958,840,17345,1373,0.5,3.3,Rüdiger,2
3,7,383,100,100,4,41328,0,0,-2,2,400.9,2,2,5.7,6.2,2,César,5.7,29,1,114.6,105,False,511.6,1879,,2019-12-22T19:30:15.441735Z,58,0,0,0,41328.jpg,3.3,0,0,Azpilicueta,5.7,False,None,a,6,8,231.0,70,281465,15001,452050,14285,1.0,12.1,Azpilicueta,0
0,0,165,100,100,1,109533,0,0,0,0,225.0,0,2,0.3,0.8,0,Emerson,0.3,19,0,61.0,107,False,188.2,930,,2019-09-08T20:30:10.510601Z,55,0,0,0,109533.jpg,1.4,0,0,Palmieri dos Santos,0.8,False,None,a,6,8,197.0,18,177234,323,227022,889,0.1,3.3,Emerson,2
0,0,159,100,100,2,135363,0,0,-1,1,21.7,0,2,1.3,1.8,2,Andreas,1.3,16,0,23.7,108,False,173.2,851,,2019-10-13T07:30:10.505993Z,49,0,0,0,135363.jpg,1.9,0,0,Christensen,0.6,False,None,a,6,8,42.0,19,61593,484,101153,354,0.3,3.9,Christensen,2
0,0,0,0,0,0,105700,0,0,-2,2,0.0,0,2,0.0,0.0,0,Davide,0.0,0,0,0.0,109,False,0.0,0,Joined Roma on loan until the end of January on 21/8. - Expected back 01 Feb,2019-08-21T19:30:16.936375Z,43,0,0,0,105700.jpg,0.0,0,0,Zappacosta,0.2,False,None,n,6,8,0.0,0,3260,6,27657,44,0.0,0.0,Zappacosta,0
0,0,16,100,100,1,44346,0,0,-4,4,55.6,0,4,0.0,0.5,0,Olivier,0.0,5,0,13.3,110,False,14.6,190,,2019-12-29T14:30:26.498652Z,66,0,0,0,44346.jpg,1.4,0,0,Giroud,1.0,False,None,a,6,8,64.0,7,61682,154,175433,361,0.0,1.1,Giroud,0
0,0,357,None,None,5,109745,0,0,0,0,0.0,0,1,3.3,3.8,2,Kepa,3.3,30,0,37.3,111,False,372.6,2070,,None,55,0,0,0,109745.jpg,2.7,0,41,Arrizabalaga,5.0,False,None,a,6,8,0.0,62,337344,1353,392961,10959,0.6,11.3,Kepa,0
0,0,0,None,None,0,20310,0,0,-2,2,0.0,0,1,0.0,0.5,0,Willy,0.0,0,0,0.0,112,False,0.0,0,,None,48,0,0,0,20310.jpg,0.0,0,0,Caballero,0.2,False,None,a,6,8,0.0,0,3342,21,11519,92,0.0,0.0,Caballero,0
5,14,410,100,100,7,47431,0,0,2,-2,704.0,3,3,5.8,6.3,2,Willian,5.8,17,4,173.4,113,False,464.0,1630,,2019-12-04T22:00:11.458677Z,72,0,0,0,47431.jpg,4.3,0,0,Borges Da Silva,6.2,False,None,a,6,8,565.0,94,849777,21995,509484,69146,0.8,13.1,Willian,2
0,0,40,100,100,1,49579,0,0,-2,2,113.3,0,3,0.2,0.7,0,Pedro,0.2,6,0,33.1,114,False,64.2,310,,2019-08-24T13:30:14.550162Z,68,0,0,0,49579.jpg,2.0,0,0,Rodríguez Ledesma,1.1,False,None,a,6,8,153.0,10,123856,154,266434,431,0.0,1.5,Pedro,0
0,0,0,0,0,0,126187,0,0,-2,2,0.0,0,3,0.0,0.0,0,Ruben,0.0,0,0,0.0,115,False,0.0,0,Achilles injury - Unknown return date,2019-06-25T11:30:07.068350Z,63,0,0,0,126187.jpg,0.0,0,0,Loftus-Cheek,0.1,False,None,i,6,8,0.0,0,953,14,5291,15,0.0,0.0,Loftus-Cheek,0
